"% Associated Genes","% Common Gene","%Genes Cluster #","%Genes Cluster #1","%Genes Cluster #2","All Associated Genes","Associated Genes Found","CEREBRAL_DOWNSTRAM_INFO","CEREBRAL_DOWNSTRAM_INFO_ALL","CEREBRAL_LOCALIZATION_INFO","CEREBRAL_LOCALIZATION_INFO_ALL","Cluster","Common Genes","ENSEMBL_GENE_ID","Genes Cluster #1","Genes Cluster #2","GeneType","GOGroups","GOLevels","Group PValue","Group PValue Corrected with Bonferroni step down","ID","Input Gene ID","name","Nr. Genes","Ontology Source","OverViewTerm","selected","shared name","Term","Term PValue","Term PValue Corrected with Bonferroni step down","UniProtKB_AC","UNIQUE_ID"
"6.417112350463867",,"200.00000160012485","0.0","100.00000160012483","[ADAM12, ADAMTS1, ADGRB1, ADM2, AGGF1, AGO1, AGO2, AMOT, ANGPT4, ANGPTL3, ANXA3, APELA, APLNR, APOH, AQP1, ATF2, ATP2B4, BMPER, BRCA1, BTG1, CCN6, CCR3, CD160, CD34, CD40, CDH5, CHI3L1, CHRFAM7A, CHRNA7, CLDN5, CNMD, CNTN1, COL4A2, COL4A3, CREB3L1, CXCL10, CXCL8, DAB2IP, DAND5, DCN, E2F2, ECM1, ECSCR, EFNA3, EMC10, EMILIN2, EMP2, EPHA1, EPN1, EPN2, ETS1, F3, FASLG, FCGR1BP, FGF1, FGF13, FGF16, FGF18, FGF2, FLT1, FOXJ2, FOXO4, FUT1, GAB1, GARS1, GATA2, GATA6, GDF2, GDNF, GLUL, GTF2I, GTF2IP4, HGS, HIF1A, HIPK2, HK2, HLA-G, HMOX1, HOOK2, HOXA5, HRG, HSPB1, HSPB6, HTATIP2, HYAL1, IL17F, IL1B, ITGA5, ITGAX, ITGB1, ITGB8, JAK1, JMJD8, JUP, KCNA5, KDR, KIF2A, KLF2, KLF4, KRIT1, LEP, LRG1, MDK, MECP2, MINAR1, MINDY4, MMDK, MTDH, MYDGF, NANOS3, NAXE, NF1, NINJ1, NODAL, NOS3, NRG1, OR10J5, PAK4, PDCD6, PDCL3, PDE3B, PDPK1, PF4, PGK1, PIGU, PIK3CB, PIK3R6, PKM, PLCG1, PML, PPARG, PRKCA, PRKD1, PRKD2, PSG1, PTGIS, PTPRM, RAPGEF3, RGCC, RHOJ, RLN2, RNASEH1, RNASEH1P1, RNH1, ROCK1, ROCK2, RRAS, S100A1, SARS1, SASH1, SEMA6A, SERPINE1, SERPINF1, SIRT1, SIRT6, SMAD1, SMOC2, SP1, SP100, SPAM1, SPARC, SPHK1, SPRED1, SPRY2, STAB1, STAT1, STIM1, SULF1, SYNJ2BP, TEK, TGFB2, THBS1, THBS2, THBS4, TJP1, TMIGD2, TNF, TNN, VASH1, VASH2, VEGFA, WARS1, WNT5A, XBP1, XBP1P1, ZC3H12A, ZNF304]","[CCR3, ETS1, GTF2I, KLF4, MECP2, PLCG1, PPARG, PRKCA, SIRT1, SMAD1, SP1, TNF]","","","","","Specific for Cluster #2","","","[]","[CCR3, ETS1, GTF2I, KLF4, MECP2, PLCG1, PPARG, PRKCA, SIRT1, SMAD1, SP1, TNF]","","[Group13]","[4, 5, 6, 7, 8, 9, 10]","{Group13=1.2353589111825506E-15}","{Group13=1.605966584537316E-14}","GO:0045765","","regulation%20of%20angiogenesis","12","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","regulation%20of%20angiogenesis","regulation of angiogenesis","1.0870461215116621E-7","8.805073584244463E-6","","GO:0045765"
"20.0",,"200.00000160012485","0.0","100.00000160012483","[ADAM17, AKT1, CCNB1, CCND1, CCND2, CCND3, CCNY, EGFR, PDGFB, PKD1, PKD2, PRKD2, PROX1, PSMD10, RGCC]","[AKT1, CCNB1, CCND1]","","","","","Specific for Cluster #2","","","[]","[AKT1, CCNB1, CCND1]","","[Group14]","[4, 5, 6, 7, 8, 9, 10, 11, 12]","{Group14=1.0130489753742884E-11}","{Group14=1.215658770449146E-10}","GO:0045737","","positive%20regulation%20of%20cyclin-dependent%20protein%20serine/threonine%20kinase%20activity","3","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","positive%20regulation%20of%20cyclin-dependent%20protein%20serine/threonine%20kinase%20activity","positive regulation of cyclin-dependent protein serine/threonine kinase activity","3.028549618424532E-4","0.013628473282910393","","GO:0045737"
"15.0",,"166.41901437732292","33.58098007351737","66.41901437732294","[APC, CDK5RAP1, CDKN1B, CDKN2A, CDKN2B, CDKN2C, CDKN2D, HEXIM1, HEXIM2, HHEX, INCA1, LATS1, LATS2, MEN1, MYOCD, NR2F2, PLK1, PROC, PTEN, TFAP4]","[APC, CDKN2A, PTEN]","","","","","Specific for Cluster #2","","","[APC]","[APC, CDKN2A, PTEN]","","[Group10, Group14]","[4, 5, 6, 7, 8, 9, 10, 11, 12]","{Group10=2.994293552985586E-11, Group14=1.0130489753742884E-11}","{Group10=3.293722908284145E-10, Group14=1.215658770449146E-10}","GO:0045736","","negative%20regulation%20of%20cyclin-dependent%20protein%20serine/threonine%20kinase%20activity","3","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","negative%20regulation%20of%20cyclin-dependent%20protein%20serine/threonine%20kinase%20activity","negative regulation of cyclin-dependent protein serine/threonine kinase activity","7.342883914117593E-4","0.02863724726505861","","GO:0045736"
"25.0",,"200.00000160012485","0.0","100.00000160012483","[AKT1, AKT2, DYRK2, GCK, IGF1, INS, INSR, IRS1, IRS2, MAP4K2, PTH, PTRH2]","[AKT1, AKT2, INS]","","","","","Specific for Cluster #2","","","[]","[AKT1, AKT2, INS]","","[Group12]","[5, 6, 7, 8, 9, 10]","{Group12=3.757707136486258E-8}","{Group12=3.381936422837632E-7}","GO:0045725","","positive%20regulation%20of%20glycogen%20biosynthetic%20process","3","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","positive%20regulation%20of%20glycogen%20biosynthetic%20process","positive regulation of glycogen biosynthetic process","1.4935362948385717E-4","0.008065095992128287","","GO:0045725"
"50.0",,"200.00000160012485","0.0","100.00000160012483","[APCS, CDK6, HOXA7, MYC]","[CDK6, MYC]","","","","","Specific for Cluster #2","","","[]","[CDK6, MYC]","","[Group11]","[6, 7, 8, 9, 10, 11, 12]","{Group11=1.3139562641167055E-6}","{Group11=9.197693848816938E-6}","GO:0045656","","negative%20regulation%20of%20monocyte%20differentiation","2","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","negative%20regulation%20of%20monocyte%20differentiation","negative regulation of monocyte differentiation","4.815910566596616E-4","0.019263642266386466","","GO:0045656"
"8.620689392089844",,"176.72502627626136","23.27497572203881","76.72502627626136","[ACIN1, ACVR1B, ACVR2A, CALCA, CASP8, CCR1, CD4, CD74, CSF1, CTNNBIP1, ETS1, EVI2B, FADD, FAM210B, FAXDC2, FES, FOXO3, GATA1, HAX1, HCLS1, HLA-DRB1, HMGB2, HOXA5, HSF1, HSPA1A, HSPA1B, IFNG, IL12B, IL17A, IL17F, IL23A, IL34, INHBA, LEF1, LIF, MAPK11, MAPK14, MBD4, MED1, MTURN, PF4, PITHD1, PRMT1, RAB7B, RHEX, RIPK1, RUNX1, SCIN, STAT1, STAT3, STAT5B, TAL1, TESC, TNF, TNFSF11, TRAF6, ZFP36L1, ZNF16]","[CCR1, ETS1, LEF1, RUNX1, TNF]","","","","","Specific for Cluster #2","","","[LEF1]","[CCR1, ETS1, LEF1, RUNX1, TNF]","","[Group11]","[4, 5, 6, 7, 8, 9, 10]","{Group11=1.3139562641167055E-6}","{Group11=9.197693848816938E-6}","GO:0045639","","positive%20regulation%20of%20myeloid%20cell%20differentiation","5","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","positive%20regulation%20of%20myeloid%20cell%20differentiation","positive regulation of myeloid cell differentiation","1.720170815153699E-4","0.008944888238799235","","GO:0045639"
"6.422018527984619",,"182.1907027341075","17.80929996338605","82.19070273410752","[ACIN1, ACVR1B, ACVR2A, ADIPOQ, APCS, C1QC, CALCA, CASP8, CCL3, CCR1, CD4, CD74, CDC73, CDK6, CNOT4, CSF1, CTNNBIP1, CTR9, ETS1, EVI2B, FADD, FAM210B, FAXDC2, FBN1, FBXW7, FES, FOXO3, FOXP1, FSTL3, GATA1, GPR55, H4-16, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HAX1, HCLS1, HLA-DRB1, HMGB2, HOXA5, HOXA7, HSF1, HSPA1A, HSPA1B, HSPA9, IFNG, IL12B, IL17A, IL17F, IL23A, IL34, INHBA, L3MBTL1, LEF1, LEO1, LIF, LILRA6, LILRB1, LILRB3, LILRB4, MAFB, MAPK11, MAPK14, MBD4, MED1, MTURN, MYB, MYC, PAF1, PEX2, PF4, PITHD1, PRMT1, PRXL2A, PTK2B, RAB7B, RARA, RBM15, RHEX, RIPK1, RUNX1, SCIN, SPI1, STAT1, STAT3, STAT5B, TAL1, TCTA, TESC, TNF, TNFAIP6, TNFSF11, TRAF6, WDR61, ZFP36, ZFP36L1, ZFPM1, ZNF16, ZNF675]","[CCR1, CDK6, ETS1, LEF1, MYC, RUNX1, TNF]","","","","","Specific for Cluster #2","","","[LEF1]","[CCR1, CDK6, ETS1, LEF1, MYC, RUNX1, TNF]","","[Group11]","[4, 5, 6, 7, 8, 9]","{Group11=1.3139562641167055E-6}","{Group11=9.197693848816938E-6}","GO:0045637","","regulation%20of%20myeloid%20cell%20differentiation","7","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","regulation%20of%20myeloid%20cell%20differentiation","regulation of myeloid cell differentiation","5.6217509768676416E-5","0.0033168330763519087","","GO:0045637"
"50.0",,"150.0","43.12977593664262","56.87023233102306","[CTNNB1, FZD1, GSK3B, WNT3]","[CTNNB1, GSK3B]","","","","","None Specific Cluster","","","[CTNNB1]","[CTNNB1, GSK3B]","","[Group04]","[4, 5, 6, 7, 8, 9]","{Group04=4.815910566596616E-4}","{Group04=4.815910566596616E-4}","GO:0044339","","canonical%20Wnt%20signaling%20pathway%20involved%20in%20osteoblast%20differentiation","2","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","TRUE","false","canonical%20Wnt%20signaling%20pathway%20involved%20in%20osteoblast%20differentiation","canonical Wnt signaling pathway involved in osteoblast differentiation","4.815910566596616E-4","0.019263642266386466","","GO:0044339"
"22.580644607543945",,"182.1907027341075","17.80929996338605","82.19070273410752","[ACVRL1, ANGPT2, ANGPT4, APOE, ATP2B4, CARD10, CSNK2B, DLL4, FGF13, FGF2, GADD45A, HDAC5, HMGB1, ITGB1BP1, JUP, KLF4, MECP2, MEF2C, MEOX2, MMRN2, NOTCH1, PDCD10, PPARG, RGCC, RHOA, STARD13, TBXA2R, TGFB1, THBS1, TNF, VASH1]","[CSNK2B, KLF4, MECP2, MEF2C, PPARG, TGFB1, TNF]","","","","","Specific for Cluster #2","","","[CSNK2B]","[CSNK2B, KLF4, MECP2, MEF2C, PPARG, TGFB1, TNF]","","[Group13]","[5, 6, 7, 8, 9]","{Group13=1.2353589111825506E-15}","{Group13=1.605966584537316E-14}","GO:0043537","","negative%20regulation%20of%20blood%20vessel%20endothelial%20cell%20migration","7","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","negative%20regulation%20of%20blood%20vessel%20endothelial%20cell%20migration","negative regulation of blood vessel endothelial cell migration","8.802803480374734E-9","7.306326888711029E-7","","GO:0043537"
"18.421052932739258",,"190.22490895300155","9.77508656247559","90.22490895300156","[ACVRL1, ADAM17, AKT1, AKT3, ANGPT1, ANGPT2, ANGPT4, ANXA1, APOE, ATP2B4, ATP5F1A, ATP5F1B, CARD10, CD40, CSNK2B, DAND5, DLL4, ETS1, FGF13, FGF18, FGF2, FGFBP1, FGFR1, GADD45A, GATA2, HDAC5, HDAC7, HDAC9, HIF1A, HMGB1, HMOX1, HSPB1, ITGB1BP1, JCAD, JUP, KDR, KLF4, MAP2K3, MAP3K3, MAPK14, MECP2, MEF2C, MEOX2, MMRN2, NANOS3, NF1, NOS3, NOTCH1, NUS1, NUS1P3, P2RX4, PDCD10, PDGFB, PDPK1, PIK3C2A, PLCG1, PPARG, PRKCA, PRKD1, PRKD2, PSG1, RGCC, RHOA, RHOJ, SH3BP1, SIRT1, SP1, STARD13, STAT5A, TBXA2R, TGFB1, THBS1, TMSB4X, TNF, VASH1, VEGFA]","[AKT1, CSNK2B, ETS1, FGFR1, KLF4, MECP2, MEF2C, PLCG1, PPARG, PRKCA, SIRT1, SP1, TGFB1, TNF]","","","","","Specific for Cluster #2","","","[CSNK2B]","[AKT1, CSNK2B, ETS1, FGFR1, KLF4, MECP2, MEF2C, PLCG1, PPARG, PRKCA, SIRT1, SP1, TGFB1, TNF]","","[Group13]","[5, 6, 7, 8]","{Group13=1.2353589111825506E-15}","{Group13=1.605966584537316E-14}","GO:0043535","","regulation%20of%20blood%20vessel%20endothelial%20cell%20migration","14","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","TRUE","false","regulation%20of%20blood%20vessel%20endothelial%20cell%20migration","regulation of blood vessel endothelial cell migration","4.014729807162972E-15","3.532962230303415E-13","","GO:0043535"
"12.121212005615234",,"172.50608096317384","27.49391815197374","72.50608096317384","[AMH, ANKRD1, ANTXR1, ATM, ATR, CD44, CD74, COPS3, DDX5, ING4, KDM1A, KMT5A, MARCHF7, MDM2, MIF, MMAB, PLA2R1, PMAIP1, PSMD10, PTTG1IP, PYHIN1, RPL26, S100A8, S100A9, SERPINA2, SIRT1, SMYD2, SNAI1, SNAI2, SOX4, TWIST1, ZNF385A, ZNHIT1]","[ATM, SIRT1, SOX4, TWIST1]","","","","","Specific for Cluster #2","","","[ATM]","[ATM, SIRT1, SOX4, TWIST1]","","[Group03]","[5, 6, 7, 8]","{Group03=2.1144574860305614E-4}","{Group03=0.0010572287430152807}","GO:0043516","","regulation%20of%20DNA%20damage%20response,%20signal%20transduction%20by%20p53%20class%20mediator","4","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","TRUE","false","regulation%20of%20DNA%20damage%20response,%20signal%20transduction%20by%20p53%20class%20mediator","regulation of DNA damage response, signal transduction by p53 class mediator","2.1144574860305614E-4","0.010572287430152807","","GO:0043516"
"7.070706844329834",,"182.1907027341075","17.80929996338605","82.19070273410752","[ACER2, ACVR1C, AIFM1, ANP32B, APAF1, ARL6IP5, ATP2A3, BAD, BAX, BBC3, BCAP31, BCL10, BLID, BOK, CARD8, CARD9, CASC2, CASP1, CASP8AP2, CASP9, CDKN2A, CLEC7A, CNTN1, COL4A3, CTSD, CTSH, CYCS, DAP, DAPK1, DDX3X, DLC1, DLEC1, DNPEP, DYNLL1, EGLN3, F2R, F3, FAM162A, FAS, FASLG, FASN, FIS1, FOXL2, GRAMD4, GSN, HIP1, HIP1R, HMGB1, HSPD1, HTRA2, IAPP, IFT57, LAPTM5, LCK, LGALS9, MALT1, MAP3K5, MTCH1, MUL1, MYC, NDUFA13, NGFR, NKX3-1, NLRC4, NLRP1, NLRP2, NLRP3, NOD1, NODAL, PDCD2, PDCD5, PDCD6, PIDD1, PMAIP1, PPARG, PPM1F, PRR7, PYCARD, RACK1, REST, RFPL1, ROBO1, RPS27L, RPS3, S100A8, S100A9, SENP1, SIRT1, SMAD3, SNCA, SORD, SOX7, ST18, ST20, SYK, TNF, TNFSF10, TNFSF15, XDH]","[CDKN2A, DDX3X, MYC, PPARG, SIRT1, SYK, TNF]","","","","","Specific for Cluster #2","","","[DDX3X]","[CDKN2A, DDX3X, MYC, PPARG, SIRT1, SYK, TNF]","","[Group10]","[6, 7, 9, 10, 11]","{Group10=2.994293552985586E-11}","{Group10=3.293722908284145E-10}","GO:0043280","","positive%20regulation%20of%20cysteine-type%20endopeptidase%20activity%20involved%20in%20apoptotic%20process","7","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","positive%20regulation%20of%20cysteine-type%20endopeptidase%20activity%20involved%20in%20apoptotic%20process","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","3.0226462643607904E-5","0.001904267146547298","","GO:0043280"
"25.0",,"200.00000160012485","0.0","100.00000160012483","[CDK1, CDK2, CHEK1, DCAF1, HASPIN, JAK2, PKN1, PRKCA, PRKCB, RPS6KA4, RPS6KA5, VRK1]","[CDK1, CHEK1, PRKCA]","","","","","Specific for Cluster #2","","","[]","[CDK1, CHEK1, PRKCA]","","[Group07]","[7, 8]","{Group07=1.7346895488136433E-9}","{Group07=1.734689548813643E-8}","GO:0035173","","histone%20kinase%20activity","3","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","histone%20kinase%20activity","histone kinase activity","1.4935362948385717E-4","0.008065095992128287","","GO:0035173"
"12.307692527770996",,"184.06206110460388","15.93794201116773","84.06206110460388","[AKT1, AKT2, APC, APPL1, ATP2B1, BCAR3, C2CD5, CAPN10, CAV2, CPEB1, CPEB2, ECHDC3, ENPP1, FOXC2, FOXO4, FUT7, GOLT1A, GOLT1B, GOT1, GPLD1, GRB14, GRB2, GSK3A, HDAC9, IGF2, INPP5K, INS, INSR, IRS1, IRS2, KANK1, KAT2B, NAMPT, NCK1, OGT, PARP1, PCK1, PDK4, PDPK1, PID1, PIP4K2A, PIP4K2B, PIP4K2C, PPARG, PRKCQ, PRKCZ, PRKDC, PROC, PTPN11, RAB31, RARRES2, RHOQ, RPS6KB1, SIRT1, SLC25A33, SLC27A4, SLC2A4, SNX5, SORL1, SYAP1, TBC1D4, TNS2, USF1, VWA2, ZFP36L1]","[AKT1, AKT2, APC, GSK3A, INS, PPARG, PRKDC, SIRT1]","","","","","Specific for Cluster #2","","","[APC]","[AKT1, AKT2, APC, GSK3A, INS, PPARG, PRKDC, SIRT1]","","[Group10, Group12]","[6, 7, 8]","{Group10=2.994293552985586E-11, Group12=3.757707136486258E-8}","{Group10=3.293722908284145E-10, Group12=3.381936422837632E-7}","GO:0032869","","cellular%20response%20to%20insulin%20stimulus","8","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","TRUE","false","cellular%20response%20to%20insulin%20stimulus","cellular response to insulin stimulus","1.1097859804012047E-7","8.878287843209638E-6","","GO:0032869"
"30.0",,"200.00000160012485","0.0","100.00000160012483","[ABCD1, ABCD2, AKT1, AKT2, ETFBKMT, IRS1, IRS2, LONP2, TWIST1, TYSND1]","[AKT1, AKT2, TWIST1]","","","","","Specific for Cluster #2","","","[]","[AKT1, AKT2, TWIST1]","","[Group12]","[5, 6, 7, 8, 9, 10]","{Group12=3.757707136486258E-8}","{Group12=3.381936422837632E-7}","GO:0031998","","regulation%20of%20fatty%20acid%20beta-oxidation","3","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","regulation%20of%20fatty%20acid%20beta-oxidation","regulation of fatty acid beta-oxidation","8.254540253216681E-5","0.004622542541801341","","GO:0031998"
"10.526315689086914",,"200.00000160012485","0.0","100.00000160012483","[ACOD1, BCL10, CACTIN, CARD16, CARD8, CCL2, CCL3, CCL5, CD180, CD55, CD6, CX3CL1, DEFB114, DEFB118, EHHADH, IL18, IL1B, IRAK1, LACRT, LBP, LILRA2, LTF, LY86, LY96, MTDH, NFKBIL1, PLCG2, PRKCA, PTPN22, RPSA, SASH1, SCARB1, TGFB1, TLR4, TNF, TNFAIP3, TRIB1, TRIM5]","[CCL5, PRKCA, TGFB1, TNF]","","","","","Specific for Cluster #2","","","[]","[CCL5, PRKCA, TGFB1, TNF]","","[Group13]","[4, 5, 6, 7, 9]","{Group13=1.2353589111825506E-15}","{Group13=1.605966584537316E-14}","GO:0031663","","lipopolysaccharide-mediated%20signaling%20pathway","4","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","lipopolysaccharide-mediated%20signaling%20pathway","lipopolysaccharide-mediated signaling pathway","3.6845401619993294E-4","0.015475068680397183","","GO:0031663"
"33.33333206176758",,"150.0","43.12977593664262","56.87023233102306","[EVI2B, HAX1, HCLS1, LEF1, RUNX1, TESC]","[LEF1, RUNX1]","","","","","None Specific Cluster","","","[LEF1]","[LEF1, RUNX1]","","[Group11]","[6, 7, 8, 9, 10, 11, 12]","{Group11=1.3139562641167055E-6}","{Group11=9.197693848816938E-6}","GO:0030854","","positive%20regulation%20of%20granulocyte%20differentiation","2","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","positive%20regulation%20of%20granulocyte%20differentiation","positive regulation of granulocyte differentiation","0.0011898057973878868","0.042833008705963925","","GO:0030854"
"14.70588207244873",,"200.00000160012485","0.0","100.00000160012483","[AKR1B1, AR, AREG, ARID1A, DAB2, DAXX, DDX17, DDX5, EP300, FOXH1, FOXP1, HDAC1, HEYL, KDM3A, KDM5D, NCOR1, NCOR2, NKX3-1, NODAL, PARK7, PHB1, PIAS2, PRMT2, RHOXF1, RNF14, RNF6, SCGB2A1, SFRP1, SIRT1, SMARCA4, TMF1, TRIM68, ZBTB7A, ZMIZ1]","[AR, EP300, HDAC1, SIRT1, SMARCA4]","","","","","Specific for Cluster #2","","","[]","[AR, EP300, HDAC1, SIRT1, SMARCA4]","","[Group08]","[5, 6, 7, 8, 9]","{Group08=1.2398402726235207E-5}","{Group08=7.439041635741125E-5}","GO:0030521","","androgen%20receptor%20signaling%20pathway","5","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","TRUE","false","androgen%20receptor%20signaling%20pathway","androgen receptor signaling pathway","1.2398402726235207E-5","8.554897881102293E-4","","GO:0030521"
"6.060606002807617",,"200.00000160012485","0.0","100.00000160012483","[ANXA2, CALCA, CCL3, CCR1, CSF1, FBN1, FBXW7, FOXP1, FSTL3, GAB2, GPR55, IFNG, IL12B, IL17A, IL17F, IL23A, LILRA6, LILRB1, LILRB3, LILRB4, NOTCH2, OSCAR, PRXL2A, SH3PXD2A, TCTA, TNF, TNFAIP6, TNFRSF11A, TNFSF11, TRAF6, TREM2, TYROBP, ZNF675]","[CCR1, TNF]","","","","","Specific for Cluster #2","","","[]","[CCR1, TNF]","","[Group09, Group11]","[6, 7, 8, 9, 10]","{Group09=4.077340746800088E-4, Group11=1.3139562641167055E-6}","{Group09=8.154681493600176E-4, Group11=9.197693848816938E-6}","GO:0030316","","osteoclast%20differentiation","2","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","osteoclast%20differentiation","osteoclast differentiation","0.03575105489835516","0.03575105489835516","","GO:0030316"
"13.636363983154297",,"200.00000160012485","0.0","100.00000160012483","[ACIN1, APCS, BMP4, CD4, CD74, CDK6, CTNNBIP1, FES, FOXP1, HLA-DRB1, HOXA7, IFI16, IL31RA, IL34, MYC, MYH9, PDE1B, PIR, PPARG, THOC5, VEGFA, ZFP36L1]","[CDK6, MYC, PPARG]","","","","","Specific for Cluster #2","","","[]","[CDK6, MYC, PPARG]","","[Group11]","[6, 7, 8, 9, 10]","{Group11=1.3139562641167055E-6}","{Group11=9.197693848816938E-6}","GO:0030224","","monocyte%20differentiation","3","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","monocyte%20differentiation","monocyte differentiation","9.790063847416762E-4","0.03622323623544202","","GO:0030224"
"11.11111068725586",,"200.00000160012485","0.0","100.00000160012483","[ABCD1, ABCD2, AKT1, AKT2, APOA4, APOA5, APOC1, APOC2, APOC3, BRCA1, CD74, ELOVL5, ERLIN1, ERLIN2, ETFBKMT, IL1B, INS, IRS1, IRS2, LONP2, LPGAT1, MLYCD, NCOR1, NR1H2, NR1H3, PANK2, PDK3, PDK4, PIBF1, PLA2G3, PPARA, PRKAG2, SIRT4, SLC22A13, TWIST1, TYSND1]","[AKT1, AKT2, INS, TWIST1]","","","","","Specific for Cluster #2","","","[]","[AKT1, AKT2, INS, TWIST1]","","[Group12]","[5, 6, 8]","{Group12=3.757707136486258E-8}","{Group12=3.381936422837632E-7}","GO:0019217","","regulation%20of%20fatty%20acid%20metabolic%20process","4","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","FALSE","false","regulation%20of%20fatty%20acid%20metabolic%20process","regulation of fatty acid metabolic process","2.9812515254563785E-4","0.013713757017099341","","GO:0019217"
"13.513513565063477",,"186.82984143572924","13.170164608926052","86.82984143572924","[ACVR1, ACVR1B, AKT1, APP, ATF2, AZU1, BMP7, CAB39, CADM4, CAMK2A, CAMK2D, CDK1, CDK10, CDK5R1, CEMIP, CHEK1, CSNK2A1, CSNK2A2, CSNK2B, DCAF1, DGKQ, EGF, EIF4G1, GDNF, GSK3A, GSK3B, HASPIN, INPP5K, IRGM, LMTK2, LRRK2, MAP3K10, MAPK1, MAPK8, MYLK2, OXSR1, PDPK1, PKN1, PLK1, PPEF2, PRKAG2, PRKCA, PRKCB, PRKCD, PRKD1, PRKD2, PRKDC, RIPK2, ROCK2, RPTOR, S1PR2, SMAD7, SPHK1, SPRED1, SPRED2, SPRY2, STK11, STK39, STOX1, TAF1, TBK1, TGFB1, TGFBR1, TGFBR2, TNKS, TNKS1BP1, TRIM6, TRIM6-TRIM34, TTBK1, UBE2K, ULK1, VRK1, WNK1, WNK3]","[AKT1, CDK1, CHEK1, CSNK2B, GSK3A, GSK3B, PRKCA, PRKDC, STK11, TGFB1]","","","","","Specific for Cluster #2","","","[CSNK2B]","[AKT1, CDK1, CHEK1, CSNK2B, GSK3A, GSK3B, PRKCA, PRKDC, STK11, TGFB1]","","[Group07]","[6, 7, 8]","{Group07=1.7346895488136433E-9}","{Group07=1.734689548813643E-8}","GO:0018107","","peptidyl-threonine%20phosphorylation","10","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","TRUE","false","peptidyl-threonine%20phosphorylation","peptidyl-threonine phosphorylation","1.0201610247189476E-9","8.671368710111056E-8","","GO:0018107"
"50.0",,"200.00000160012485","0.0","100.00000160012483","[CREBBP, EP300, KAT2B, SOX4]","[EP300, SOX4]","","","","","Specific for Cluster #2","","","[]","[EP300, SOX4]","","[Group00]","[6, 7, 8, 9]","{Group00=4.815910566596616E-4}","{Group00=4.815910566596616E-4}","GO:0018076","","N-terminal%20peptidyl-lysine%20acetylation","2","GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00","TRUE","false","N-terminal%20peptidyl-lysine%20acetylation","N-terminal peptidyl-lysine acetylation","4.815910566596616E-4","0.019263642266386466","","GO:0018076"
